adult,backdrop_path,belongs_to_collection,budget,genres,homepage,id,imdb_id,original_language,original_title,overview,popularity,poster_path,production_companies,production_countries,release_date,revenue,runtime,spoken_languages,status,tagline,title,video,vote_average,vote_count
False,/rGeVEsRDVvlMBN7fmOKhNW2GtWy.jpg,,7500000,"[{'id': 80, 'name': 'Crime'}, {'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 53, 'name': 'Thriller'}]",,33542,tt0113326,cn,紅番區,"Keong comes from Hong Kong to visit New York for his uncle's wedding. His uncle runs a market in the Bronx and Keong offers to help out while Uncle is on his honeymoon. During his stay in the Bronx, Keong befriends a neighbor kid and beats up some neighborhood thugs who cause problems at the market. One of those petty thugs in the local gang stumbles into a criminal situation way over his head.",8.864,/y7AxKPPCtZyrGQKvxzn5zTQ8wFm.jpg,"[{'id': 2521, 'logo_path': '/e9lXexogBN1nOXA8axzASggea8B.png', 'name': 'Orange Sky Golden Harvest', 'origin_country': 'HK'}]","[{'iso_3166_1': 'HK', 'name': 'Hong Kong'}]",1995-01-30,32392047,104.0,"[{'iso_639_1': 'cn', 'name': '广州话 / 廣州話'}, {'iso_639_1': 'en', 'name': 'English'}]",Released,No Fear. No Stuntman. No Equal.,Rumble in the Bronx,False,6.7,444
False,/hU7YAbnf49QLnvxs30aCgGgSb9T.jpg,,31000000,"[{'id': 35, 'name': 'Comedy'}]",,11000,tt0115685,en,The Birdcage,A gay cabaret owner and his drag queen companion agree to put up a false straight front so that their son can introduce them to his fiancé's conservative moralistic parents.,10.825,/wRTkvqRTB05gcGInsnGqVgLkb3t.jpg,"[{'id': 60, 'logo_path': '/oJXpAs4I3W46e4dkaOEzCa4yBko.png', 'name': 'United Artists', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1996-03-08,185260553,117.0,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'fr', 'name': 'Français'}]",Released,Come as you are.,The Birdcage,False,7.0,560
False,/y7YENq9ZbQIdBFcFGVphKuq8t41.jpg,,0,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",,16388,tt0112585,en,The Brothers McMullen,"Deals with the lives of the three Irish Catholic McMullen brothers from Long Island, New York, over three months, as they grapple with basic ideas and values — love, sex, marriage, religion and family — in the 1990s. Directed, written, produced by and starring Edward Burns.",4.566,/6oWsOJP0ed5gs8n2UywcailoxFN.jpg,"[{'id': 43, 'logo_path': '/4RgIPr55kBakgupWkzdDxqXJEqr.png', 'name': 'Fox Searchlight Pictures', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1995-08-09,0,98.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Sometimes the Best Friends Are the Ones You've Known Your Whole Life.,The Brothers McMullen,False,6.1,41
False,/2jNSXfITbGYxxWLJOLTh9eAx3y8.jpg,"{'id': 14890, 'name': 'Bad Boys Collection', 'poster_path': '/tnHDd154ERjkmBBWNV80njzSotm.jpg', 'backdrop_path': '/k9hhSHg5GS4UgWQC6MHBOZrarji.jpg'}",19000000,"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}]",,9737,tt0112442,en,Bad Boys,"Marcus Burnett is a hen-pecked family man. Mike Lowry is a foot-loose and fancy free ladies' man. Both are Miami policemen, and both have 72 hours to reclaim a consignment of drugs stolen from under their station's nose. To complicate matters, in order to get the assistance of the sole witness to a murder, they have to pretend to be each other.",18.592,/x1ygBecKHfXX4M2kRhmFKWfWbJc.jpg,"[{'id': 5, 'logo_path': '/71BqEFAF4V3qjjMPCpLuyJFB9A.png', 'name': 'Columbia Pictures', 'origin_country': 'US'}, {'id': 10288, 'logo_path': None, 'name': 'Don Simpson/Jerry Bruckheimer Films', 'origin_country': ''}, {'id': 34, 'logo_path': '/GagSvqWlyPdkFHMfQ3pNq6ix9P.png', 'name': 'Sony Pictures', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1995-04-07,141407024,118.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Whatcha gonna do?,Bad Boys,False,6.6,3076
False,/dx7htIWzPs50HEWP0lyvjfyfKyt.jpg,,52000000,"[{'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}]",,568,tt0112384,en,Apollo 13,"The true story of technical troubles that scuttle the Apollo 13 lunar mission in 1971, risking the lives of astronaut Jim Lovell and his crew, with the failed journey turning into a thrilling saga of heroism. Drifting more than 200,000 miles from Earth, the astronauts work furiously with the ground crew to avert tragedy.",21.906,/6JQ9z3V9x4vlU2GSZx2yNO0PvuX.jpg,"[{'id': 23, 'logo_path': '/mkxNjThahj5pvntvYKVpMbWXm3D.png', 'name': 'Imagine Entertainment', 'origin_country': 'US'}, {'id': 33, 'logo_path': '/8lvHyhjr8oUKOOy2dKXoALWKdp0.png', 'name': 'Universal Pictures', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1995-06-30,355237933,140.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,"Houston, we have a problem.",Apollo 13,False,7.4,2959
False,/gVTTtYgKIBurNvkGiGC6735b8y.jpg,"{'id': 120794, 'name': 'Batman Collection', 'poster_path': '/adQxUvQW8HXNsvMG5aj71pHh9T.jpg', 'backdrop_path': '/9SpZvXLZDGGtFqVDByGqSGI64Kw.jpg'}",100000000,"[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}, {'id': 14, 'name': 'Fantasy'}]",,414,tt0112462,en,Batman Forever,"The Dark Knight of Gotham City confronts a dastardly duo: Two-Face and the Riddler. Formerly District Attorney Harvey Dent, Two-Face believes Batman caused the courtroom accident which left him disfigured on one side. And Edward Nygma, computer-genius and former employee of millionaire Bruce Wayne, is out to get the philanthropist; as The Riddler. Former circus acrobat Dick Grayson, his family killed by Two-Face, becomes Wayne's ward and Batman's new partner Robin.",15.258,/eTMrHEhlFPHNxpqGwpGGTdAa0xV.jpg,"[{'id': 429, 'logo_path': '/2Tc1P3Ac8M479naPp1kYT3izLS5.png', 'name': 'DC Comics', 'origin_country': 'US'}, {'id': 31080, 'logo_path': None, 'name': 'Polygram Filmed Entertainment', 'origin_country': ''}, {'id': 174, 'logo_path': '/ky0xOc5OrhzkZ1N6KyUxacfQsCk.png', 'name': 'Warner Bros. Pictures', 'origin_country': 'US'}, {'id': 9993, 'logo_path': '/2Tc1P3Ac8M479naPp1kYT3izLS5.png', 'name': 'DC Entertainment', 'origin_country': 'US'}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",1995-06-16,336529144,121.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,"Courage now, truth always...",Batman Forever,False,5.3,2886
False,/9qSeVaJGjG3qW4ki31DVEsvh2yf.jpg,,0,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",,649,tt0061395,fr,Belle de jour,"Beautiful young housewife Séverine Serizy cannot reconcile her masochistic fantasies with her everyday life alongside dutiful husband Pierre. When her lovestruck friend Henri mentions a secretive high-class brothel run by Madame Anais, Séverine begins to work there during the day under the name Belle de Jour. But when one of her clients grows possessive, she must try to go back to her normal life.",7.691,/rHvKWARrhNwSjbTMJrn5v4LtUJE.jpg,"[{'id': 386, 'logo_path': None, 'name': 'Paris Films Productions', 'origin_country': ''}, {'id': 387, 'logo_path': None, 'name': 'Five Films', 'origin_country': ''}, {'id': 11290, 'logo_path': None, 'name': 'Robert et Raymond Hakim', 'origin_country': ''}]","[{'iso_3166_1': 'FR', 'name': 'France'}, {'iso_3166_1': 'IT', 'name': 'Italy'}]",1967-05-24,0,101.0,"[{'iso_639_1': 'fr', 'name': 'Français'}, {'iso_639_1': 'mn', 'name': ''}, {'iso_639_1': 'es', 'name': 'Español'}]",Released,Luis Bunuel's Masterpiece of Erotica!,Belle de Jour,False,7.5,336
False,/27RVxku4mEr4fHW5oUu5KtSLO9D.jpg,,53000000,"[{'id': 53, 'name': 'Thriller'}, {'id': 28, 'name': 'Action'}, {'id': 10752, 'name': 'War'}]",,8963,tt0112740,en,Crimson Tide,"On a US nuclear missile sub, a young first officer stages a mutiny to prevent his trigger happy captain from launching his missiles before confirming his orders to do so.",12.153,/oDJyDX11HW4j565vUjmFagKxDTQ.jpg,"[{'id': 915, 'logo_path': '/xXojkyRWFZ0JTJyjiu13ThKeFbz.png', 'name': 'Hollywood Pictures', 'origin_country': ''}, {'id': 10288, 'logo_path': None, 'name': 'Don Simpson/Jerry Bruckheimer Films', 'origin_country': ''}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1995-05-12,157387195,116.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Danger runs deep.,Crimson Tide,False,7.1,837
False,/jF06R8RAWLlpI7lADkJ4MPzFck1.jpg,,0,"[{'id': 99, 'name': 'Documentary'}]",,26564,tt0109508,en,Crumb,"This movie chronicles the life and times of R. Crumb. Robert Crumb is the cartoonist/artist who drew Keep On Truckin', Fritz the Cat, and played a major pioneering role in the genesis of underground comix. Through interviews with his mother, two brothers, wife, and ex-girlfriends, as well as selections from his vast quantity of graphic art, we are treated to a darkly comic ride through one man's subconscious mind.",5.11,/yzK39sdkGoiSyKZEWT6HQzaC0BX.jpg,"[{'id': 4532, 'logo_path': None, 'name': 'Superior Pictures', 'origin_country': ''}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1994-09-10,3174695,119.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Weird sex · Obsession · Comic books,Crumb,False,7.7,122
False,/wA3qqVezyktBj92nTVXU7tYd1iG.jpg,"{'id': 9649, 'name': 'Mexico Trilogy Collection', 'poster_path': '/qmPhILSFQKaRyc81mVJWl05tHai.jpg', 'backdrop_path': '/6p1OzuIKWnTDfDea7IpB9xra5J.jpg'}",7000000,"[{'id': 53, 'name': 'Thriller'}, {'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}]",,8068,tt0112851,en,Desperado,"El Mariachi, a musician, arrives in a Mexican town and is mistaken as a hit-man. He runs into trouble with a local drug lord and seeks to avenge the death of his lover.",13.011,/7eVo5DbP7gcsDzHcpRCTA6JAuF2.jpg,"[{'id': 11705, 'logo_path': None, 'name': 'Los Hooligans Productions', 'origin_country': ''}, {'id': 5, 'logo_path': '/71BqEFAF4V3qjjMPCpLuyJFB9A.png', 'name': 'Columbia Pictures', 'origin_country': 'US'}, {'id': 34, 'logo_path': '/GagSvqWlyPdkFHMfQ3pNq6ix9P.png', 'name': 'Sony Pictures', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1995-08-25,25405445,104.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,"When the smoke clears, it just means he's reloading.",Desperado,False,6.8,1493
False,/33qfoqP8tgB0AcgDGyloXQUfWIf.jpg,"{'id': 259398, 'name': 'Teenage Apocalypse Trilogy', 'poster_path': '/kSLUbpxgcHErkaUc0nB193Nph6Y.jpg', 'backdrop_path': '/3pzDZR85GPgdC6b4HwHqzqeEDfB.jpg'}",0,"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]",,13552,tt0112887,en,The Doom Generation,"Jordan White and Amy Blue, two troubled teens, pick up an adolescent drifter, Xavier Red. Together, the threesome embark on a sex and violence-filled journey through an America of psychos and quickiemarts.",5.879,/6ZwsSedjyzR0poDrKlJaYWoseaH.jpg,"[{'id': 2765, 'logo_path': None, 'name': 'Blurco', 'origin_country': ''}, {'id': 18902, 'logo_path': None, 'name': 'The Teen Angst Movie Company', 'origin_country': ''}, {'id': 1474, 'logo_path': None, 'name': 'Desperate Pictures', 'origin_country': 'US'}, {'id': 729, 'logo_path': '/hNxGdbddbsDDnEWJ7RNLcGCRSLQ.png', 'name': 'Why Not Productions', 'origin_country': 'FR'}]","[{'iso_3166_1': 'FR', 'name': 'France'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",1995-10-27,0,80.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Sex. Violence. Whatever.,The Doom Generation,False,6.1,104
False,/vdAvXHSrzzLli220pbXEbTUGT6a.jpg,"{'id': 9328, 'name': 'Free Willy Collection', 'poster_path': '/3M2Q9ZDTyFBfi3ohz2gizFmnoL0.jpg', 'backdrop_path': '/aef15QAJ8Kxbh8W5zXqJb1f9Vhw.jpg'}",0,"[{'id': 12, 'name': 'Adventure'}]",,9073,tt0113114,en,Free Willy 2: The Adventure Home,Jesse becomes reunited with Willy three years after the whale's jump to freedom as the teenager tries to rescue the killer whale and other orcas from an oil spill.,13.924,/yLyyjm4m3fSvbazyFv4RtUnb2uQ.jpg,"[{'id': 644, 'logo_path': None, 'name': 'Alcor Films', 'origin_country': ''}, {'id': 5739, 'logo_path': None, 'name': 'Donner/Shuler-Donner Productions', 'origin_country': ''}, {'id': 508, 'logo_path': '/7PzJdsLGlR7oW4J0J5Xcd0pHGRg.png', 'name': 'Regency Enterprises', 'origin_country': 'US'}, {'id': 174, 'logo_path': '/ky0xOc5OrhzkZ1N6KyUxacfQsCk.png', 'name': 'Warner Bros. Pictures', 'origin_country': 'US'}, {'id': 104, 'logo_path': '/9aotxauvc9685tq9pTcRJszuT06.png', 'name': 'Canal+', 'origin_country': 'FR'}]","[{'iso_3166_1': 'FR', 'name': 'France'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",1995-07-19,0,95.0,"[{'iso_639_1': 'ms', 'name': 'Bahasa melayu'}, {'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'id', 'name': 'Bahasa indonesia'}]",Released,The adventure is back. The fun is back. Willy's back. And this time he's brought his whole family to meet an old friend ... and take on a new challenge.,Free Willy 2: The Adventure Home,False,5.7,274
False,/jqpoLQofdrrMf1On3OkDLmo9NIO.jpg,,0,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",,47608,tt0113729,en,Mad Love,"Matt falls for Casey, the new girl in school. She's fun-loving and eccentric, but there's a darkness to her whimsy that Matt can't begin to comprehend. When Casey attempts to commit suicide, her parents place her in a mental institution. Matt springs her out, and together the young lovers head on a road trip. They believe their love can ""cure"" Casey's problems. Matt starts to wonder, though, if are they inspired or misguided.",4.834,/yLq2bns665GyK5UcMXKUJmItm7F.jpg,"[{'id': 9195, 'logo_path': '/ou5BUbtulr6tIt699q6xJiEQTR9.png', 'name': 'Touchstone Pictures', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1995-05-26,15453274,95.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,A wild and sexy adventure!,Mad Love,False,5.0,47
False,/bQBTw0rkkCROFzLKlkGz8CaeG4W.jpg,,0,"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",,34574,tt0110620,en,Nadja,"This ultra-hip, post-modern vampire tale is set in contemporary New York City. Members of a dysfunctional family of vampires are trying to come to terms with each other, in the wake of their father's death. Meanwhile, they are being hunted by Dr. Van Helsing and his hapless nephew. As in all good vampire movies, forces of love are pitted against forces of destruction.",2.87,/sIZl6Oy5nn4kHKHamX50tSPF4Ob.jpg,"[{'id': 37897, 'logo_path': None, 'name': 'Kino Link Company', 'origin_country': ''}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1994-09-13,0,93.0,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'de', 'name': 'Deutsch'}]",Released,Unseen. Unforgiving. Undead.,Nadja,False,5.8,24
False,/8HxVQljLAUJko1qqV121GIFI7yN.jpg,"{'id': 328073, 'name': 'The Net Collection', 'poster_path': '/sO76zaomJunfbwKmoeDvPepgk6P.jpg', 'backdrop_path': '/5j4HxayNgcAgGStNKqPxM0QNC7V.jpg'}",22000000,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}, {'id': 28, 'name': 'Action'}]",,1642,tt0113957,en,The Net,"Angela Bennett is a freelance software engineer who lives in a world of computer technology. When a cyber friend asks Bennett to debug a new game, she inadvertently becomes involved in a conspiracy that will soon turn her life upside down. While on vacation in Mexico, her purse is stolen. She soon finds that people and events may not be what they seem as she becomes the target of an assassination. Her vacation is ruined.  She gets a new passport at the U.S. Embassy in Mexico but it has the wrong name, Ruth Marx. When she returns to the U.S. to sort things out, she discovers that Ruth Marx has an unsavory past and a lengthy  police record. To make matters worse, another person has assumed her real identity ...",11.999,/gKDNaAFzT21cSVeKQop7d1uhoSp.jpg,"[{'id': 5, 'logo_path': '/71BqEFAF4V3qjjMPCpLuyJFB9A.png', 'name': 'Columbia Pictures', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1995-07-28,110627965,114.0,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'es', 'name': 'Español'}]",Released,"No driver's license, no credit cards, no passport, no access to her bank accounts in a foreign country ... She finds her identity stolen.",The Net,False,5.9,634
False,/scRw6gAoO3CfgQnZjHCh2ZgU4Z1.jpg,,42000000,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}]",http://www.strange-days.com,281,tt0114558,en,Strange Days,"Set in the year 1999 during the last days of the old millennium, the movie tells the story of Lenny Nero, an ex-cop who now deals with data-discs containing recorded memories and emotions. One day he receives a disc which contains the memories of a murderer killing a prostitute. Lenny investigates and is pulled deeper and deeper in a whirl of blackmail, murder and rape. Will he survive and solve the case?",8.639,/rXvy5hG9OeVmgnv9w4IhQxhqEKD.jpg,"[{'id': 574, 'logo_path': '/iB6GjNVHs5hOqcEYt2rcjBqIjki.png', 'name': 'Lightstorm Entertainment', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1995-10-13,7959291,145.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,You know you want it.,Strange Days,False,7.0,609
False,/cDl271jLuysm3Oe6LAzpQ2ZVHw5.jpg,,0,"[{'id': 35, 'name': 'Comedy'}]",,9090,tt0114682,en,"To Wong Foo, Thanks for Everything! Julie Newmar","Three New York drag queens on their way to Hollywood for a beauty pageant get stranded in a small Midwestern town for the entire weekend when their car breaks down. While waiting for parts for their Cadillac convertible, the flamboyant trio shows the local homophobic rednecks that appearing different doesn't mean they don't have humanity in common.",8.007,/xIDEoG9FQGmMCh5XsbkvSuD8WrW.jpg,"[{'id': 56, 'logo_path': '/cEaxANEisCqeEoRvODv2dO1I0iI.png', 'name': 'Amblin Entertainment', 'origin_country': 'US'}, {'id': 33, 'logo_path': '/8lvHyhjr8oUKOOy2dKXoALWKdp0.png', 'name': 'Universal Pictures', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1995-09-07,47774193,105.0,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'es', 'name': 'Español'}]",Released,Attitude is everything,"To Wong Foo, Thanks for Everything! Julie Newmar",False,6.9,233
False,/hure3RNjFDqiuuLF96K36t3Qfzf.jpg,,10000000,"[{'id': 35, 'name': 'Comedy'}]",,11017,tt0112508,en,Billy Madison,"Billy Madison is the 27 year-old son of Bryan Madison, a very rich man who has made his living in the hotel industry. Billy stands to inherit his father's empire but only if he can make it through all 12 grades, 2 weeks per grade, to prove that he has what it takes to run the family business.",11.904,/5mP8F0NYSVrwrlWRCSD4uywMNnX.jpg,"[{'id': 6365, 'logo_path': None, 'name': 'Jack Giarraputo Productions', 'origin_country': ''}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1995-02-10,26488734,89.0,"[{'iso_639_1': 'fr', 'name': 'Français'}, {'iso_639_1': 'es', 'name': 'Español'}, {'iso_639_1': 'en', 'name': 'English'}]",Released,Billy is going back to school... Way back.,Billy Madison,False,6.1,818
False,/a3sogs3NLDj3d2ITPd6TTBR0Eax.jpg,"{'id': 182813, 'name': 'Clerks Collection', 'poster_path': '/qEjGvJ9I2ak6ENjdJ23dfjqLkAK.jpg', 'backdrop_path': '/6Fjkbh2DVAvVZa3c1HamblAN5Bg.jpg'}",27000,"[{'id': 35, 'name': 'Comedy'}]",http://www.miramax.com/movie/clerks/,2292,tt0109445,en,Clerks,"Convenience and video store clerks Dante and Randal are sharp-witted, potty-mouthed and bored out of their minds. So in between needling customers, the counter jockeys play hockey on the roof, visit a funeral home and deal with their love lives.",13.954,/2lsf4xFATrYQTr0KhB2FqmuB1Em.jpg,"[{'id': 16934, 'logo_path': None, 'name': 'View Askew Productions', 'origin_country': 'US'}, {'id': 14, 'logo_path': '/m6AHu84oZQxvq7n1rsvMNJIAsMu.png', 'name': 'Miramax', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1994-09-13,3151130,92.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Just because they serve you doesn't mean they like you.,Clerks,False,7.4,1321
